Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08
交易所指数代码,交易日期,开盘指数,最高指数,最低指数,收盘指数,成份证券成交量,成份证券成交金额,指数回报率
没有单位,没有单位,没有单位,没有单位,没有单位,没有单位,万股,万元,没有单位
300,2017/7/27,3700.856,3716.689,3672.497,3712.195,1450029.04,16163122.53,0.1837
300,2017/7/28,3703.49,3725.538,3696.778,3721.891,1114113.92,12581786.19,0.2612
300,2017/7/31,3722.428,3746.521,3713.655,3737.873,1484290.39,16089013.32,0.4294
300,2017/8/1,3738.736,3770.404,3737.095,3770.383,1525465.39,17312757.9,0.8697
300,2017/8/2,3768.194,3784.351,3759.276,3760.853,1722933.83,18933678.28,-0.2528
300,2017/8/3,3755.108,3766.345,3718.435,3727.826,1461539.44,16471046.16,-0.8782
300,2017/8/4,3724.723,3738.731,3707.003,3707.58,1574700.6,16829266.46,-0.5431
300,2017/8/7,3701.216,3730.777,3689.955,3726.795,1242315.3,13434853.75,0.5183
300,2017/8/8,3724.329,3737.334,3718.812,3732.213,1372419.28,14648186.89,0.1454
300,2017/8/9,3728.032,3738.999,3713.567,3731.044,1246799.89,13722359.83,-0.0313
300,2017/8/10,3724.962,3746.861,3688.177,3715.921,1300851.28,14800516.94,-0.4053
300,2017/8/11,3687.931,3700.494,3645.095,3647.35,1503874.21,16108347.04,-1.8453
300,2017/8/14,3651.375,3698.366,3651.375,3694.683,1153084.51,14023389.41,1.2977
300,2017/8/15,3695.78,3719.293,3692.28,3706.057,1064448.57,12479063.1,0.3078
300,2017/8/16,3701.134,3707.144,3679.734,3701.421,1041341.41,12728216.59,-0.1251
300,2017/8/17,3707.067,3722.624,3704.413,3721.277,1086562.51,13702000.29,0.5364
300,2017/8/18,3707.189,3733.491,3700.411,3724.675,965617.05,12307816.39,0.0913
300,2017/8/21,3731.84,3744.263,3728.616,3740.994,1003130.73,12391171.63,0.4381
300,2017/8/22,3745.754,3758.292,3734.556,3752.298,1002928.56,13113107.84,0.3022
300,2017/8/23,3747.611,3772.457,3741.72,3756.088,1049615.73,12408115.57,0.101
300,2017/8/24,3755.89,3765.708,3729.088,3734.646,899473.72,10773601.91,-0.5709
300,2017/8/25,3736.292,3795.969,3736.292,3795.754,1299409,15069708.31,1.6362
300,2017/8/28,3805.657,3866.942,3805.657,3842.712,1855763.25,23644628.09,1.2371
300,2017/8/29,3839.178,3847.93,3825.76,3834.538,1282270.7,15897868.37,-0.2127
300,2017/8/30,3834.268,3854.706,3827.861,3834.301,1413528.57,16623512.2,-0.0062
300,2017/8/31,3835.839,3840.199,3800.886,3822.093,1329449.35,15707921.61,-0.3184
300,2017/9/1,3825.339,3843.618,3818.159,3830.538,1586455.11,18277043.2,0.221
300,2017/9/4,3828.545,3847.091,3813.554,3845.616,1495663.2,17555106.83,0.3936
300,2017/9/5,3845.545,3865.294,3841.951,3857.046,1249641.55,14577975.53,0.2972
300,2017/9/6,3846.747,3858.248,3831.384,3849.45,1313987.23,15588331.48,-0.1969
300,2017/9/7,3851.688,3858.162,3828.835,3829.871,1238841.81,15611339.71,-0.5086
300,2017/9/8,3830.071,3843.019,3813.983,3825.99,1060365.04,13495858.4,-0.1013
300,2017/9/11,3828.342,3850.741,3817.511,3825.645,1238839.97,15479390.08,-0.009
300,2017/9/12,3832.242,3849.389,3822.004,3837.934,1441902.42,18760531.2,0.3212
300,2017/9/13,3835.549,3847.784,3822.944,3842.606,954107.85,12625436.09,0.1217
300,2017/9/14,3843.572,3854.493,3820.088,3829.955,1153585.83,14311163.92,-0.3292
300,2017/9/15,3826.145,3843.297,3818.523,3831.297,1224270.06,15347721.52,0.035
300,2017/9/18,3832.963,3862.359,3832.963,3843.143,1179344.05,15284102.85,0.3092
300,2017/9/19,3849.879,3857.303,3820.289,3832.116,1124329.87,14552845.75,-0.2869
300,2017/9/20,3830.155,3850.943,3827.886,3842.435,1011295.42,13504188.24,0.2693
300,2017/9/21,3843.258,3860.798,3837.384,3837.818,1110981.92,14413289.32,-0.1202
300,2017/9/22,3826.459,3842.252,3816.823,3837.73,1006198.02,12836089.49,-0.0023
300,2017/9/25,3829.219,3835.389,3811.119,3817.792,1039489.76,13598023.91,-0.5195
300,2017/9/26,3810.333,3821.693,3808.383,3820.782,818694.07,10103633.48,0.0783
300,2017/9/27,3818.965,3832.566,3818.815,3821.2,856558.11,10929949.22,0.0109
300,2017/9/28,3821.59,3827.331,3813.753,3822.539,935440.69,11564633.85,0.035
300,2017/9/29,3825.202,3852.224,3825.202,3836.501,933060.28,11605677.66,0.3653
300,2017/10/9,3910.115,3918.839,3876.032,3882.208,1355358.51,17194146.08,1.1914
300,2017/10/10,3883.004,3900.742,3855.467,3889.864,1125325.86,15797973.76,0.1972
300,2017/10/11,3886.818,3913.07,3885.497,3902.687,1044181.51,14415274.01,0.3297
300,2017/10/12,3902.016,3917.444,3897.547,3912.954,943409.21,12314724.86,0.2631
